31346,-35.1,-51.3,-8.712
31366,-33.6,-50.4,-9.68
31386,-35.7,-50.1,-9.196
31406,-33.9,-51.6,-9.68
31426,-34.8,-51.6,-6.776
31446,-36,-49.8,-10.164
31466,-35.1,-48.6,-8.47
31486,-33.6,-49.5,-9.196
31506,-34.2,-52.2,-8.954
31526,-35.7,-51.6,-11.858
31546,-35.7,-50.1,-9.438
31566,-36.6,-48.3,-7.502
31586,-35.4,-51,-8.954
31606,-35.1,-50.7,-9.438
31626,-37.5,-51.3,-9.922
31646,-33.9,-49.8,-12.1
31666,-34.8,-50.1,-10.406
31686,-33,-50.1,-10.89
31706,-36,-48.3,-9.68
31726,-34.5,-50.4,-11.374
31746,-34.2,-50.7,-10.164
31766,-35.7,-50.1,-9.922
31786,-36.3,-48.9,-10.89
31806,-34.8,-49.5,-12.342
31826,-35.1,-50.4,-9.196
31846,-35.1,-48,-7.986
31866,-32.1,-47.1,-9.438
31886,-33.9,-50.1,-7.986
31906,-36,-49.8,-11.374
31926,-34.2,-49.5,-10.406
31946,-36.3,-50.4,-11.616
31966,-36.3,-50.4,-12.826
31986,-35.1,-51,-13.068
32006,-34.2,-49.8,-9.438
32026,-35.1,-50.1,-8.712
32046,-35.1,-51,-11.132
32066,-37.8,-49.5,-13.068
32086,-33.3,-48.9,-9.438
32106,-35.4,-50.4,-10.406
32126,-35.1,-49.8,-11.132
32146,-33.6,-48.3,-7.986
32166,-34.2,-49.5,-11.616
32186,-34.8,-50.1,-9.68
32206,-34.2,-51.9,-9.438
32226,-33.3,-46.8,-12.342
32246,-36.6,-49.8,-10.648
32266,-35.1,-51.9,-10.406
32286,-33.6,-52.2,-12.1
32306,-33.9,-50.1,-8.712
32329,-35.7,-51.6,-9.438
32349,-35.7,-51.3,-6.292
32369,-35.4,-50.7,-12.342
32389,-34.5,-50.4,-9.922
32409,-33.9,-51,-11.132
32429,-33.9,-52.2,-10.164
32449,-34.2,-50.7,-9.922
32469,-34.2,-48.3,-14.278
32489,-36.3,-50.4,-11.858
32509,-36.3,-49.8,-8.954
