404503,3.075,58.7188,-70.6375
404506,3.075,58.7188,-70.6375
404510,2.9875,58.6375,-70.7063
404515,2.9875,58.6375,-70.7063
404521,2.9875,58.6375,-70.7063
404526,2.9875,58.6375,-70.7063
404531,2.9875,58.6375,-70.7063
404536,2.9875,58.6375,-70.7063
404542,3.10625,59.0312,-70.1813
404548,3.10625,59.0312,-70.1813
404551,3.15,58.6312,-70.8438
404555,3.15,58.6312,-70.8438
404560,3.1375,58.5375,-70.7688
404566,3.1375,58.5375,-70.7688
404571,3.1125,58.8812,-70.95
404576,3.1125,58.8812,-70.95
404581,3.04375,59.075,-70.1562
404587,3.04375,59.075,-70.1562
404592,3.05625,58.7,-70.6312
404598,3.05625,58.7,-70.6312
404600,3.05625,58.7,-70.6312
404605,3.05625,58.7,-70.6312
404610,3.2,58.8063,-70.7188
404616,3.2,58.8063,-70.7188
404621,3.00625,58.7062,-70.825
404625,3.00625,58.7062,-70.825
404631,3.23125,58.8125,-69.9688
404636,3.23125,58.8125,-69.9688
404642,3.23125,58.8125,-69.9688
404648,3.19375,58.4688,-70.525
404650,3.19375,58.4688,-70.525
404655,3.19375,58.4688,-70.525
404661,3.19375,58.4688,-70.525
404665,3.19375,58.4688,-70.525
404670,3.19375,58.4688,-70.525
404676,2.94375,59.125,-70.2688
404681,2.94375,59.125,-70.2688
404687,3.10625,58.7562,-70.1813
404693,3.10625,58.7562,-70.1813
404695,3.35625,59.0125,-70.25
404700,3.35625,59.0125,-70.25
404705,3.16875,58.675,-70.2063
404711,3.16875,58.675,-70.2063
404715,3.325,58.8125,-70.5375
404721,3.325,58.8125,-70.5375
404725,3.18125,58.7313,-70.575
404731,3.18125,58.7313,-70.575
404737,3.29375,58.5687,-70.45
404739,2.91875,58.725,-70.5062
404744,2.91875,58.725,-70.5062
404750,2.91875,58.725,-70.5062
404756,3.28125,58.8563,-70.6062
404760,3.28125,58.8563,-70.6062
404766,2.9375,58.5687,-70.2937
404770,2.9375,58.5687,-70.2937
404776,3.26875,58.4875,-70.3313
404782,2.96875,58.7375,-70.6937
404784,2.96875,58.7375,-70.6937
404789,2.96875,58.7375,-70.6937
404795,3.34375,58.6937,-70.7812
404800,3.1,58.8312,-70.875
404805,3.1,58.8312,-70.875
404810,3.1375,58.2625,-70.7063
404815,3.1375,58.2625,-70.7063
404821,3.26875,58.6625,-70.6312
404827,3.26875,58.6625,-70.6312
404829,3.31875,58.85,-70.0813
404834,3.31875,58.85,-70.0813
404840,3.125,58.5875,-70.475
404844,3.125,58.5875,-70.475
404850,3.2,58.6125,-70.675
404854,3.2,58.6125,-70.675
404860,3.09375,59.0687,-70.525
404866,3.09375,59.0687,-70.525
404870,3.09375,59.0687,-70.525
404873,3.09375,59.0687,-70.525
404879,3.09375,59.0687,-70.525
404884,3.09375,59.0687,-70.525
404889,3.01875,58.7938,-70.2438
404894,3.01875,58.7938,-70.2438
404899,3.19375,58.5625,-70.475
404905,3.19375,58.5625,-70.475
404910,3.19375,58.5625,-70.475
404917,3.0625,58.45,-70.3438
404918,3.0625,58.45,-70.3438
404924,3.0625,58.45,-70.3438
404929,3.0625,58.45,-70.3438
404935,3.03125,58.9,-70.7688
404940,3.03125,58.9,-70.7688
404944,3.11875,58.6375,-70.25
404950,3.11875,58.6375,-70.25
404955,3.28125,58.675,-70.5062
404960,3.28125,58.675,-70.5062
404967,3.11875,58.8563,-70.65
404968,3.11875,58.8563,-70.65
404974,3.225,58.5312,-70.7937
404979,3.225,58.5312,-70.7937
404984,3.04375,58.7438,-70.525
404989,3.04375,58.7438,-70.525
404995,3.1625,58.7625,-70.8938
404999,3.1625,58.7625,-70.8938
405005,3.125,58.6875,-70.55
405011,3.26875,58.575,-70.6
405013,3.26875,58.575,-70.6
405019,3.26875,58.575,-70.6
405024,2.975,58.6937,-70.2438
405029,2.975,58.6937,-70.2438
405034,2.975,58.6937,-70.2438
405040,3.05625,58.625,-70.8625
405043,3.05625,58.625,-70.8625
405049,3.1125,59.0875,-70.5687
405055,3.1125,59.0875,-70.5687
405058,3.1875,58.9062,-70.1625
405063,3.1875,58.9062,-70.1625
405069,3.225,59.1312,-70.9812
405074,3.225,59.1312,-70.9812
405078,3.13125,58.6937,-70.15
405084,3.13125,58.6937,-70.15
405088,3.275,58.8,-70.3438
405094,3.275,58.8,-70.3438
405100,3.0375,58.7313,-70.6062
405102,3.0375,58.7313,-70.6062
405108,3.0375,58.7313,-70.6062
405113,3.0375,58.7313,-70.6062
405119,3.09375,59.0625,-70.175
405123,3.09375,59.0625,-70.175
405129,3.21875,58.65,-70.3125
405134,3.21875,58.65,-70.3125
405140,2.99375,58.7125,-70.0938
405146,3.13125,58.575,-70.4062
405148,3.13125,58.575,-70.4062
405153,3.13125,58.575,-70.4062
405158,3.28125,58.625,-70.2812
405164,3.28125,58.625,-70.2812
405168,3.28125,58.625,-70.2812
405173,3.28125,58.625,-70.2812
405179,3.23125,58.4062,-69.9313
405185,3.14375,58.675,-70.25
405188,3.14375,58.675,-70.25
405192,3.14375,58.6063,-70.9062
405197,3.14375,58.6063,-70.9062
405203,3.0875,58.9688,-70.7812
405208,3.0875,58.9688,-70.7812
405213,3.0875,58.9313,-70.45
405218,3.0875,58.9313,-70.45
405224,3.2875,58.9688,-70.9375
405229,3.2875,58.9688,-70.9375
405235,2.975,58.9437,-70.4187
405237,2.975,58.9437,-70.4187
405242,3.1625,58.825,-71.0062
405248,3.1625,58.825,-71.0062
405253,3.25,58.8125,-70.6125
405259,3.25,58.8125,-70.6125
