417474,19.9211,8.74013,197.238
417480,19.9211,8.74013,197.238
417485,19.8918,8.84244,197.223
417490,19.658,9.19322,197.413
417495,19.658,9.19322,197.413
417500,19.8041,8.93014,196.945
417507,19.4534,8.88629,197.355
417510,19.3803,8.93014,197.428
417516,20.0234,9.41245,197.062
417522,19.7895,9.32476,196.799
417524,19.5118,9.80707,196.887
417530,19.5118,9.80707,196.887
417535,19.7018,9.22245,197.53
417540,19.7018,9.22245,197.53
417545,19.7165,9.67553,197.384
417551,20.0965,9.74861,196.96
417557,19.8626,9.52938,197.267
417560,19.8041,9.48553,196.945
417566,19.7311,9.71938,197.106
417569,19.5411,9.48553,197.442
417574,19.5411,9.48553,197.442
417580,20.0965,9.74861,196.989
417585,19.7749,9.52938,196.682
417590,19.7749,9.52938,196.682
417596,19.9942,9.42707,196.916
417601,19.7749,9.33937,197.018
417607,19.8772,9.06168,197.398
417610,19.4826,9.33937,197.15
417614,19.8041,9.734,197.194
417619,19.8041,9.734,197.194
417625,19.8772,9.58784,197.34
417630,20.0088,9.48553,197.238
417634,20.0088,9.69015,197.588
417640,19.9649,9.69015,197.471
417645,20.7249,9.51476,197.471
417651,19.9795,9.51476,197.866
417657,20.2719,9.31014,197.559
417658,19.9649,9.70477,197.457
417664,19.9649,9.70477,197.457
417669,20.2719,9.01783,197.34
417674,20.0819,9.42707,197.384
417679,20.2134,9.1786,196.901
417685,20.3011,8.90091,196.624
417690,20.3011,8.90091,196.624
417696,20.2572,9.2663,197.413
417702,20.1549,9.31014,196.521
417703,20.1695,9.41245,197.121
417709,20.1695,9.41245,197.121
417714,20.0965,9.58784,196.901
417719,19.9942,9.36861,196.945
417724,19.9503,9.60246,197.223
417730,20.0234,9.924,196.785
417734,20.0234,9.924,196.785
417740,20.0819,9.99708,196.755
417746,20.3596,9.80707,197.121
417748,19.8188,9.50015,197.223
417753,19.8188,9.50015,197.106
417759,20.1257,9.58784,197.106
417764,19.8772,9.80707,197.252
417769,19.9649,9.66092,198.085
417775,20.1988,9.924,197.515
417779,20.1988,9.71938,197.252
417785,20.3011,9.71938,197.252
417791,19.8772,9.52938,197.223
417792,19.9065,9.50015,196.916
417798,19.7603,9.74861,197.033
417804,19.7603,9.74861,197.208
417809,19.9795,9.76323,197.208
417814,20.1695,9.8363,197.033
417820,20.2865,9.69015,197.296
417824,20.4326,9.19322,197.676
417829,20.0088,9.38322,197.486
417835,19.7603,9.16399,196.901
417842,19.8772,9.44168,197.413
417843,19.8772,9.44168,197.413
417849,20.1403,9.54399,197.004
417854,20.1403,9.54399,196.346
417859,19.7018,9.70477,196.346
417863,19.4388,9.89477,197.223
417869,19.5995,9.4563,196.901
417875,19.7895,9.39784,197.501
417879,19.7895,9.39784,197.501
417885,19.8626,9.41245,197.267
417888,19.7165,9.60246,197.165
417893,19.9795,9.52938,197.398
417899,19.7311,9.14937,197.223
417903,19.7311,9.14937,197.223
417908,20.0088,9.28091,197.091
417914,20.038,9.51476,197.135
417919,19.9942,9.8363,196.653
417925,19.658,9.44168,197.106
417931,19.6872,9.70477,197.033
417932,19.6872,9.70477,197.033
417938,19.9649,9.54399,196.945
417943,20.3449,9.29553,197.15
417948,20.3449,9.28091,197.106
417953,20.1257,9.28091,197.106
417959,20.1842,9.57322,197.208
417964,20.1549,9.66092,197.398
417970,20.1549,9.36861,197.559
417976,19.8772,9.48553,197.428
417977,19.8772,9.48553,197.428
417983,19.7603,9.79246,196.916
417988,20.0672,9.63169,196.975
417993,19.5995,9.58784,196.595
417998,19.5995,9.58784,196.595
418004,19.5557,9.57322,197.062
418008,19.4534,9.29553,196.975
418014,19.7311,9.50015,197.077
